arrival_update_on,company_id,location_id,working_period_id,sr_no,etd_departure,atd_departure,eta_destination,ata_destination,flight_date,eta_departure,departure_updated_on,shipment_id,mode,vessel_type,departure_source,arrival_source,remarks,carrier,carrier_vessel,company,job_no,location_name,location_code,voyage_no,departure_port_code,destination_port_code,departure_port_name,destination_port_name,transit_time_planned_days,no_of_transshipments,shipment_weight_kg,cargo_type,carrier_reliability_score,weather_severity_score,holiday_flag,shipment_delay_days,check_delay
2024-12-04 00:28:43,115,1166,7,510,2024-10-22 11:28:43,2024-10-25 11:28:43,2024-11-21 11:28:43,2024-12-02 11:28:43,2024-10-23 08:28:43,2024-10-22 02:28:43,2024-10-27 09:28:43,564108,Sea,Tanker,Manual,Manual,Berthing Delay,Maersk,Yang Ming Glory,LogiCorp,JOB200509,Dubai,BOM,VOY508S,LAX,KHJ,Los Angeles,Khurja ICD,30,0,3909,Bulk,0.91,3,1,11,11
2025-02-27 07:30:45,138,1234,3,511,2025-01-30 03:30:45,2025-01-31 03:30:45,2025-02-19 03:30:45,2025-02-27 03:30:45,2025-01-31 08:30:45,2025-01-30 11:30:45,2025-02-01 06:30:45,584355,Sea,Bulk Carrier,Manual,System,Customs Hold,Maersk,Yang Ming Glory,GlobalFreight,JOB200510,Hamburg,RTM,VOY116N,JNPT,KHJ,Nhava Sheva (JNPT),Khurja ICD,20,0,6797,Dry Container,0.94,1,0,8,8
2024-06-12 17:11:59,120,1429,6,512,2024-05-17 18:11:59,2024-05-18 18:11:59,2024-06-08 18:11:59,2024-06-11 18:11:59,2024-05-18 08:11:59,2024-05-17 11:11:59,2024-05-20 09:11:59,567973,Sea,Container Ship,System,Manual,On Schedule,COSCO,CMA CGM Benjamin Franklin,LogiCorp,JOB200511,Mumbai,SIN,VOY631S,RTM,TKD,Rotterdam,Tughlakabad ICD,22,0,8277,Reefer,0.87,2,1,3,3
2025-05-17 18:40:10,148,1780,20,513,2025-04-30 16:40:10,2025-04-30 16:40:10,2025-05-07 16:40:10,2025-05-16 16:40:10,2025-05-01 14:40:10,2025-05-01 03:40:10,2025-04-30 18:40:10,568839,Sea,Container Ship,System,System,On Schedule,MSC,Hapag-Lloyd Jakarta Express,Oceanic Pvt Ltd,JOB200512,Dubai,BOM,VOY736E,SIN,KHJ,Singapore Port,Khurja ICD,7,1,4372,Hazardous,0.89,0,0,9,9
2025-01-20 07:29:33,146,1979,20,514,2025-01-04 11:29:33,2025-01-04 11:29:33,2025-01-11 11:29:33,2025-01-19 11:29:33,2025-01-05 09:29:33,2025-01-04 20:29:33,2025-01-06 05:29:33,593888,Sea,Container Ship,Manual,Manual,Port Congestion,CMA CGM,ONE Apus,LogiCorp,JOB200513,Dubai,DXB,VOY976W,RTM,CIC,Rotterdam,Inland Chennai ICD,7,0,8061,Reefer,0.89,1,0,8,8
2025-06-15 21:33:49,185,1604,17,515,2025-05-27 00:33:49,2025-05-28 00:33:49,2025-06-06 00:33:49,2025-06-15 00:33:49,2025-05-27 17:33:49,2025-05-27 04:33:49,2025-05-29 21:33:49,575650,Sea,Bulk Carrier,System,Manual,Berthing Delay,Maersk,Maersk Mc-Kinney Moller,Oceanic Pvt Ltd,JOB200514,Hamburg,DXB,VOY834W,HAM,PTL,Hamburg,ICD Patli,10,2,7319,Dry Container,0.91,3,0,9,9
2025-10-02 02:51:54,124,1643,19,516,2025-09-08 20:51:54,2025-09-11 20:51:54,2025-09-22 20:51:54,2025-09-30 20:51:54,2025-09-09 06:51:54,2025-09-08 20:51:54,2025-09-13 02:51:54,559258,Sea,Container Ship,Manual,Manual,Port Congestion,Maersk,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200515,Mumbai,HAM,VOY114S,DDR,SIN,Dadri ICD,Singapore Port,14,1,9498,Bulk,0.95,4,1,8,8
2024-10-24 22:52:52,108,1800,12,517,2024-09-18 22:52:52,2024-09-19 22:52:52,2024-10-10 22:52:52,2024-10-22 22:52:52,2024-09-19 02:52:52,2024-09-18 23:52:52,2024-09-21 07:52:52,584186,Sea,Container Ship,System,System,Weather Delay,Yang Ming,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200516,Mumbai,BOM,VOY361E,KHJ,CIC,Khurja ICD,Inland Chennai ICD,22,0,7681,Bulk,0.85,1,1,12,12
2024-09-26 09:27:41,167,1615,5,518,2024-08-26 11:27:41,2024-08-26 11:27:41,2024-09-18 11:27:41,2024-09-24 11:27:41,2024-08-26 21:27:41,2024-08-26 17:27:41,2024-08-28 10:27:41,569541,Sea,Tanker,System,Manual,Port Congestion,CMA CGM,Maersk Alabama,LogiCorp,JOB200517,Hamburg,LAX,VOY184S,JNPT,CIC,Nhava Sheva (JNPT),Inland Chennai ICD,23,0,4474,Reefer,0.89,2,0,6,6
2024-04-10 19:42:32,166,1995,14,519,2024-03-18 18:42:32,2024-03-17 18:42:32,2024-03-29 18:42:32,2024-04-09 18:42:32,2024-03-19 06:42:32,2024-03-18 21:42:32,2024-03-18 12:42:32,561342,Sea,Bulk Carrier,System,Manual,On Schedule,Hapag-Lloyd,CMA CGM Marco Polo,LogiCorp,JOB200518,Rotterdam,HAM,VOY749S,CIC,PTL,Inland Chennai ICD,ICD Patli,11,0,100,Bulk,0.87,1,0,11,11
2024-03-08 11:58:56,109,1231,9,520,2024-02-15 23:58:56,2024-02-18 23:58:56,2024-02-29 23:58:56,2024-03-07 23:58:56,2024-02-16 09:58:56,2024-02-15 15:58:56,2024-02-19 14:58:56,552617,Sea,Container Ship,System,System,Berthing Delay,Hapag-Lloyd,CMA CGM Benjamin Franklin,LogiCorp,JOB200519,Hamburg,RTM,VOY247W,CIC,RTM,Inland Chennai ICD,Rotterdam,14,0,5369,Bulk,0.9,0,0,7,7
2025-03-23 09:03:55,134,1972,2,521,2025-02-08 09:03:55,2025-02-07 09:03:55,2025-03-12 09:03:55,2025-03-21 09:03:55,2025-02-08 18:03:55,2025-02-08 09:03:55,2025-02-09 07:03:55,533482,Sea,Container Ship,Manual,Manual,Port Congestion,MSC,Maersk Mc-Kinney Moller,LogiCorp,JOB200520,Hamburg,HAM,VOY890W,LAX,DDR,Los Angeles,Dadri ICD,32,1,4307,Hazardous,0.9,2,0,9,9
2025-03-27 19:25:52,135,1926,9,522,2025-02-10 02:25:52,2025-02-09 02:25:52,2025-03-15 02:25:52,2025-03-27 02:25:52,2025-02-11 12:25:52,2025-02-10 10:25:52,2025-02-11 00:25:52,566561,Sea,Bulk Carrier,Manual,Manual,Customs Hold,Maersk,COSCO Haiphong,LogiCorp,JOB200521,Mumbai,BOM,VOY717E,LAX,CIC,Los Angeles,Inland Chennai ICD,33,1,7282,Hazardous,0.89,1,1,12,12
2024-07-27 04:58:26,112,1589,4,523,2024-06-20 22:58:26,2024-06-23 22:58:26,2024-07-12 22:58:26,2024-07-26 22:58:26,2024-06-22 03:58:26,2024-06-20 13:58:26,2024-06-25 11:58:26,531275,Sea,Bulk Carrier,Manual,Manual,On Schedule,COSCO,CMA CGM Marco Polo,Oceanic Pvt Ltd,JOB200522,Hamburg,SIN,VOY372N,KHJ,CIC,Khurja ICD,Inland Chennai ICD,22,1,5706,Hazardous,0.86,4,0,14,14
2024-11-17 22:10:16,103,1746,15,524,2024-11-05 16:10:16,2024-11-06 16:10:16,2024-11-12 16:10:16,2024-11-17 16:10:16,2024-11-06 06:10:16,2024-11-05 12:10:16,2024-11-07 10:10:16,547000,Sea,Tanker,Manual,Manual,Weather Delay,Evergreen,CMA CGM Marco Polo,Oceanic Pvt Ltd,JOB200523,Singapore,BOM,VOY862W,DDR,PTL,Dadri ICD,ICD Patli,7,1,4649,Bulk,0.89,3,1,5,5
2025-09-15 14:57:00,129,1324,10,525,2025-08-19 23:57:00,2025-08-20 23:57:00,2025-09-06 23:57:00,2025-09-13 23:57:00,2025-08-21 10:57:00,2025-08-19 14:57:00,2025-08-22 09:57:00,594626,Sea,Container Ship,Manual,Manual,Port Congestion,Evergreen,COSCO Shipping Taurus,Oceanic Pvt Ltd,JOB200524,Hamburg,DXB,VOY671E,TKD,JNPT,Tughlakabad ICD,Nhava Sheva (JNPT),18,0,7933,Hazardous,0.88,1,1,7,7
2025-11-14 09:32:56,189,1657,18,526,2025-10-26 20:32:56,2025-10-26 20:32:56,2025-11-07 20:32:56,2025-11-12 20:32:56,2025-10-27 16:32:56,2025-10-26 17:32:56,2025-10-27 15:32:56,599191,Sea,Tanker,System,Manual,Port Congestion,Hapag-Lloyd,Evergreen Ever Given,GlobalFreight,JOB200525,Mumbai,DXB,VOY445W,PTL,DXB,ICD Patli,Jebel Ali,12,2,5075,Dry Container,0.9,0,1,5,5
2025-11-17 03:19:25,156,1845,2,527,2025-10-23 22:19:25,2025-10-26 22:19:25,2025-11-11 22:19:25,2025-11-16 22:19:25,2025-10-24 00:19:25,2025-10-23 17:19:25,2025-10-27 18:19:25,571825,Sea,Container Ship,Manual,System,Berthing Delay,MSC,COSCO Haiphong,LogiCorp,JOB200526,Hamburg,DXB,VOY448E,JNPT,RTM,Nhava Sheva (JNPT),Rotterdam,19,1,3371,Reefer,0.91,1,1,5,5
2025-07-03 17:38:20,123,1868,17,528,2025-05-18 05:38:20,2025-05-21 05:38:20,2025-06-20 05:38:20,2025-07-02 05:38:20,2025-05-18 19:38:20,2025-05-18 11:38:20,2025-05-21 17:38:20,552378,Sea,Tanker,Manual,Manual,Customs Hold,Evergreen,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200527,Singapore,RTM,VOY112E,LAX,SIN,Los Angeles,Singapore Port,33,1,1270,Bulk,0.87,1,1,12,12
2025-03-20 03:12:37,177,1233,12,529,2025-02-23 17:12:37,2025-02-25 17:12:37,2025-03-09 17:12:37,2025-03-18 17:12:37,2025-02-23 11:12:37,2025-02-24 03:12:37,2025-02-26 13:12:37,592031,Sea,Tanker,System,Manual,Customs Hold,MSC,COSCO Haiphong,GlobalFreight,JOB200528,Mumbai,SIN,VOY237E,CIC,TKD,Inland Chennai ICD,Tughlakabad ICD,14,0,9255,Hazardous,0.91,3,1,9,9
2024-03-09 09:18:28,172,1258,1,530,2024-02-20 05:18:28,2024-02-21 05:18:28,2024-02-28 05:18:28,2024-03-09 05:18:28,2024-02-20 10:18:28,2024-02-20 15:18:28,2024-02-23 03:18:28,578346,Sea,Bulk Carrier,Manual,System,Berthing Delay,Yang Ming,CMA CGM Benjamin Franklin,LogiCorp,JOB200529,Hamburg,SIN,VOY122W,PUS,DDR,Busan,Dadri ICD,8,0,5196,Bulk,0.8,4,1,10,10
2024-10-17 06:35:10,178,1065,17,531,2024-09-13 17:35:10,2024-09-14 17:35:10,2024-10-08 17:35:10,2024-10-15 17:35:10,2024-09-13 09:35:10,2024-09-13 18:35:10,2024-09-15 00:35:10,595732,Sea,Container Ship,System,System,Port Congestion,MSC,Maersk Alabama,LogiCorp,JOB200530,Dubai,BOM,VOY516S,KHJ,PUS,Khurja ICD,Busan,25,1,5952,Hazardous,0.92,0,1,7,7
2024-04-09 00:03:04,190,1440,9,532,2024-03-10 05:03:04,2024-03-09 05:03:04,2024-03-29 05:03:04,2024-04-08 05:03:04,2024-03-10 04:03:04,2024-03-10 08:03:04,2024-03-10 03:03:04,511892,Sea,Container Ship,Manual,Manual,Weather Delay,Maersk,ONE Apus,LogiCorp,JOB200531,Rotterdam,HAM,VOY687W,KHJ,JNPT,Khurja ICD,Nhava Sheva (JNPT),19,0,6195,Dry Container,0.91,2,1,10,10
2025-08-17 22:51:16,149,1313,1,533,2025-08-06 22:51:16,2025-08-09 22:51:16,2025-08-14 22:51:16,2025-08-17 22:51:16,2025-08-07 06:51:16,2025-08-07 04:51:16,2025-08-09 22:51:16,573841,Sea,Bulk Carrier,System,System,Weather Delay,Maersk,Hapag-Lloyd Jakarta Express,GlobalFreight,JOB200532,Los Angeles,SIN,VOY120N,PUS,SIN,Busan,Singapore Port,8,1,2873,Reefer,0.92,4,0,3,3
2024-10-24 18:53:18,115,1826,10,534,2024-09-25 03:53:18,2024-09-24 03:53:18,2024-10-19 03:53:18,2024-10-23 03:53:18,2024-09-26 01:53:18,2024-09-25 00:53:18,2024-09-24 05:53:18,514126,Sea,Bulk Carrier,System,System,On Schedule,Maersk,CMA CGM Marco Polo,Oceanic Pvt Ltd,JOB200533,Dubai,LAX,VOY258E,LCH,RTM,Laem Chabang,Rotterdam,24,1,1498,Reefer,0.93,4,1,4,4
2026-01-18 19:11:58,124,1813,13,535,2025-12-29 10:11:58,2025-12-30 10:11:58,2026-01-08 10:11:58,2026-01-18 10:11:58,2025-12-30 05:11:58,2025-12-28 23:11:58,2025-12-31 01:11:58,546965,Sea,Container Ship,Manual,System,Port Congestion,CMA CGM,CMA CGM Marco Polo,LogiCorp,JOB200534,Hamburg,HAM,VOY661W,KHJ,TSN,Khurja ICD,Tianjin,10,0,6111,Bulk,0.86,4,1,10,10
2025-09-02 22:04:34,103,1503,4,536,2025-08-10 22:04:34,2025-08-12 22:04:34,2025-08-26 22:04:34,2025-09-01 22:04:34,2025-08-11 17:04:34,2025-08-10 20:04:34,2025-08-13 03:04:34,573564,Sea,Bulk Carrier,Manual,Manual,Berthing Delay,CMA CGM,COSCO Shipping Taurus,Oceanic Pvt Ltd,JOB200535,Hamburg,HAM,VOY389E,RTM,TSN,Rotterdam,Tianjin,16,0,8637,Dry Container,0.89,4,0,6,6
2024-06-13 14:02:41,106,1843,14,537,2024-05-26 02:02:41,2024-05-28 02:02:41,2024-06-03 02:02:41,2024-06-13 02:02:41,2024-05-27 00:02:41,2024-05-26 13:02:41,2024-05-29 00:02:41,566633,Sea,Tanker,System,Manual,On Schedule,Yang Ming,Hapag-Lloyd Jakarta Express,LogiCorp,JOB200536,Mumbai,SIN,VOY701S,DDR,DXB,Dadri ICD,Jebel Ali,8,2,6620,Reefer,0.82,1,1,10,10
2024-03-22 10:08:16,149,1846,8,538,2024-02-26 16:08:16,2024-02-26 16:08:16,2024-03-16 16:08:16,2024-03-20 16:08:16,2024-02-26 15:08:16,2024-02-26 15:08:16,2024-02-27 13:08:16,552685,Sea,Container Ship,System,System,Port Congestion,Hapag-Lloyd,Yang Ming Glory,LogiCorp,JOB200537,Los Angeles,HAM,VOY311N,SIN,PTL,Singapore Port,ICD Patli,19,0,2234,Bulk,0.86,3,1,4,4
2024-07-03 10:10:14,101,1641,13,539,2024-06-08 03:10:14,2024-06-08 03:10:14,2024-06-15 03:10:14,2024-07-02 03:10:14,2024-06-09 05:10:14,2024-06-07 16:10:14,2024-06-08 19:10:14,591226,Sea,Bulk Carrier,System,System,On Schedule,Yang Ming,CMA CGM Marco Polo,GlobalFreight,JOB200538,Mumbai,BOM,VOY854E,JNPT,TKD,Nhava Sheva (JNPT),Tughlakabad ICD,7,2,4067,Reefer,0.85,3,0,17,17
2024-06-18 16:03:04,150,1842,7,540,2024-05-22 10:03:04,2024-05-23 10:03:04,2024-06-10 10:03:04,2024-06-18 10:03:04,2024-05-22 05:03:04,2024-05-22 00:03:04,2024-05-25 10:03:04,572712,Sea,Bulk Carrier,System,System,Port Congestion,CMA CGM,CMA CGM Benjamin Franklin,LogiCorp,JOB200539,Singapore,SIN,VOY857E,DDR,TKD,Dadri ICD,Tughlakabad ICD,19,1,100,Dry Container,0.86,0,0,8,8
2024-03-09 14:57:14,198,1997,7,541,2024-01-30 12:57:14,2024-02-02 12:57:14,2024-02-28 12:57:14,2024-03-09 12:57:14,2024-01-31 08:57:14,2024-01-31 00:57:14,2024-02-04 06:57:14,527581,Sea,Tanker,Manual,System,Port Congestion,Evergreen,CMA CGM Benjamin Franklin,LogiCorp,JOB200540,Dubai,RTM,VOY185N,LAX,JNPT,Los Angeles,Nhava Sheva (JNPT),29,0,7331,Bulk,0.87,1,1,10,10
2025-01-22 12:57:52,184,1738,15,542,2024-12-24 20:57:52,2024-12-24 20:57:52,2025-01-09 20:57:52,2025-01-20 20:57:52,2024-12-25 05:57:52,2024-12-24 08:57:52,2024-12-25 08:57:52,557741,Sea,Container Ship,System,Manual,Port Congestion,MSC,CMA CGM Marco Polo,LogiCorp,JOB200541,Dubai,LAX,VOY157W,JNPT,RTM,Nhava Sheva (JNPT),Rotterdam,16,0,3122,Bulk,0.93,0,0,11,11
2025-07-07 15:54:15,148,1003,19,543,2025-06-15 20:54:15,2025-06-14 20:54:15,2025-06-27 20:54:15,2025-07-05 20:54:15,2025-06-15 08:54:15,2025-06-15 09:54:15,2025-06-15 10:54:15,550793,Sea,Tanker,System,System,On Schedule,Maersk,Maersk Alabama,GlobalFreight,JOB200542,Los Angeles,BOM,VOY647N,LCH,TKD,Laem Chabang,Tughlakabad ICD,12,1,8156,Dry Container,0.89,3,1,8,8
2024-09-02 19:35:36,118,1293,6,544,2024-08-07 09:35:36,2024-08-09 09:35:36,2024-08-22 09:35:36,2024-09-01 09:35:36,2024-08-07 11:35:36,2024-08-07 09:35:36,2024-08-10 08:35:36,533713,Sea,Container Ship,Manual,System,Berthing Delay,Hapag-Lloyd,ONE Apus,Oceanic Pvt Ltd,JOB200543,Dubai,BOM,VOY560S,DDR,TSN,Dadri ICD,Tianjin,15,0,2910,Hazardous,0.89,3,0,10,10
2024-12-10 09:07:42,185,1408,5,545,2024-11-08 10:07:42,2024-11-10 10:07:42,2024-11-28 10:07:42,2024-12-09 10:07:42,2024-11-08 18:07:42,2024-11-08 21:07:42,2024-11-11 07:07:42,569459,Sea,Container Ship,System,System,Weather Delay,Maersk,CMA CGM Marco Polo,GlobalFreight,JOB200544,Dubai,HAM,VOY461S,JNPT,PTL,Nhava Sheva (JNPT),ICD Patli,20,0,5461,Bulk,0.91,3,1,11,11
2024-11-09 06:05:18,143,1564,6,546,2024-10-18 03:05:18,2024-10-20 03:05:18,2024-10-29 03:05:18,2024-11-09 03:05:18,2024-10-18 04:05:18,2024-10-18 12:05:18,2024-10-20 15:05:18,550369,Sea,Tanker,Manual,System,Berthing Delay,COSCO,COSCO Shipping Taurus,LogiCorp,JOB200545,Hamburg,DXB,VOY502S,TSN,SHA,Tianjin,Shanghai Port,11,1,9716,Hazardous,0.9,4,0,11,11
2024-08-31 22:03:13,197,1953,16,547,2024-07-31 07:03:13,2024-08-02 07:03:13,2024-08-25 07:03:13,2024-08-31 07:03:13,2024-07-31 03:03:13,2024-07-31 05:03:13,2024-08-04 06:03:13,580000,Sea,Tanker,System,System,On Schedule,Yang Ming,CMA CGM Marco Polo,LogiCorp,JOB200546,Mumbai,BOM,VOY676S,DDR,JNPT,Dadri ICD,Nhava Sheva (JNPT),25,0,6481,Dry Container,0.86,2,0,6,6
2024-09-29 14:13:16,122,1296,10,548,2024-08-31 08:13:16,2024-09-02 08:13:16,2024-09-20 08:13:16,2024-09-28 08:13:16,2024-09-01 17:13:16,2024-08-30 23:13:16,2024-09-03 05:13:16,573647,Sea,Container Ship,System,System,Berthing Delay,Yang Ming,Evergreen Ever Given,LogiCorp,JOB200547,Los Angeles,LAX,VOY307S,LAX,HAM,Los Angeles,Hamburg,20,0,8281,Hazardous,0.84,1,1,8,8
2025-07-19 20:23:04,121,1785,1,549,2025-06-27 14:23:04,2025-06-29 14:23:04,2025-07-08 14:23:04,2025-07-18 14:23:04,2025-06-28 08:23:04,2025-06-27 20:23:04,2025-06-30 14:23:04,590193,Sea,Bulk Carrier,Manual,System,Berthing Delay,Yang Ming,COSCO Haiphong,LogiCorp,JOB200548,Singapore,HAM,VOY968S,SHA,DDR,Shanghai Port,Dadri ICD,11,1,3866,Bulk,0.84,2,0,10,10
2025-12-05 11:23:04,102,1636,19,550,2025-11-19 13:23:04,2025-11-18 13:23:04,2025-11-30 13:23:04,2025-12-04 13:23:04,2025-11-20 08:23:04,2025-11-19 14:23:04,2025-11-20 03:23:04,522159,Sea,Bulk Carrier,Manual,System,Port Congestion,MSC,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200549,Los Angeles,BOM,VOY238E,DDR,JNPT,Dadri ICD,Nhava Sheva (JNPT),11,0,6705,Hazardous,0.92,2,0,4,4
2024-03-05 03:33:23,170,1032,5,551,2024-02-10 09:33:23,2024-02-12 09:33:23,2024-02-27 09:33:23,2024-03-03 09:33:23,2024-02-10 18:33:23,2024-02-10 16:33:23,2024-02-12 14:33:23,501399,Sea,Tanker,System,Manual,Berthing Delay,COSCO,COSCO Haiphong,LogiCorp,JOB200550,Singapore,SIN,VOY413E,TSN,JNPT,Tianjin,Nhava Sheva (JNPT),17,0,4515,Hazardous,0.84,0,1,5,5
2025-07-18 13:20:20,110,1935,15,552,2025-06-25 06:20:20,2025-06-25 06:20:20,2025-07-12 06:20:20,2025-07-17 06:20:20,2025-06-25 11:20:20,2025-06-25 15:20:20,2025-06-26 00:20:20,511114,Sea,Tanker,Manual,System,On Schedule,MSC,Evergreen Ever Given,LogiCorp,JOB200551,Mumbai,DXB,VOY922W,JNPT,TKD,Nhava Sheva (JNPT),Tughlakabad ICD,17,0,4661,Dry Container,0.88,1,1,5,5
2024-03-03 02:55:36,142,1804,4,553,2024-02-20 10:55:36,2024-02-23 10:55:36,2024-02-27 10:55:36,2024-03-01 10:55:36,2024-02-21 14:55:36,2024-02-20 17:55:36,2024-02-24 15:55:36,515987,Sea,Container Ship,System,System,On Schedule,Maersk,COSCO Shipping Taurus,LogiCorp,JOB200552,Mumbai,HAM,VOY897N,CIC,SHA,Inland Chennai ICD,Shanghai Port,7,2,6577,Dry Container,0.95,0,1,3,3
2025-10-06 10:21:28,160,1294,19,554,2025-09-06 20:21:28,2025-09-08 20:21:28,2025-09-29 20:21:28,2025-10-04 20:21:28,2025-09-06 19:21:28,2025-09-06 09:21:28,2025-09-10 17:21:28,558001,Sea,Container Ship,System,System,Weather Delay,Hapag-Lloyd,COSCO Shipping Taurus,LogiCorp,JOB200553,Rotterdam,DXB,VOY151N,JNPT,DXB,Nhava Sheva (JNPT),Jebel Ali,23,0,6441,Reefer,0.89,0,0,5,5
2024-06-26 17:16:28,144,1753,8,555,2024-05-26 04:16:28,2024-05-27 04:16:28,2024-06-20 04:16:28,2024-06-26 04:16:28,2024-05-26 08:16:28,2024-05-26 08:16:28,2024-05-28 07:16:28,500915,Sea,Tanker,Manual,Manual,Weather Delay,Maersk,Evergreen Ever Given,LogiCorp,JOB200554,Mumbai,BOM,VOY874S,RTM,JNPT,Rotterdam,Nhava Sheva (JNPT),25,0,6455,Hazardous,0.94,2,0,6,6
2025-05-14 08:45:19,145,1760,16,556,2025-04-26 10:45:19,2025-04-27 10:45:19,2025-05-05 10:45:19,2025-05-12 10:45:19,2025-04-27 02:45:19,2025-04-26 09:45:19,2025-04-28 06:45:19,565496,Sea,Bulk Carrier,Manual,Manual,Port Congestion,Hapag-Lloyd,ONE Apus,GlobalFreight,JOB200555,Dubai,DXB,VOY181W,SIN,TKD,Singapore Port,Tughlakabad ICD,9,0,4239,Reefer,0.91,0,1,7,7
2024-12-16 07:57:55,200,1324,13,557,2024-11-14 05:57:55,2024-11-16 05:57:55,2024-12-05 05:57:55,2024-12-15 05:57:55,2024-11-14 01:57:55,2024-11-14 13:57:55,2024-11-16 06:57:55,519580,Sea,Bulk Carrier,Manual,System,Berthing Delay,CMA CGM,Yang Ming Glory,GlobalFreight,JOB200556,Dubai,DXB,VOY432W,TSN,CIC,Tianjin,Inland Chennai ICD,21,0,8858,Reefer,0.92,1,0,10,10
2024-02-25 10:31:11,162,1621,16,558,2024-01-13 17:31:11,2024-01-16 17:31:11,2024-02-15 17:31:11,2024-02-24 17:31:11,2024-01-13 17:31:11,2024-01-13 18:31:11,2024-01-17 07:31:11,557030,Sea,Container Ship,Manual,System,Customs Hold,MSC,CMA CGM Benjamin Franklin,LogiCorp,JOB200557,Mumbai,RTM,VOY377E,LAX,SIN,Los Angeles,Singapore Port,33,0,2063,Hazardous,0.87,4,1,9,9
2024-05-05 16:20:14,178,1124,20,559,2024-04-19 21:20:14,2024-04-20 21:20:14,2024-04-26 21:20:14,2024-05-03 21:20:14,2024-04-20 12:20:14,2024-04-19 13:20:14,2024-04-22 12:20:14,569420,Sea,Bulk Carrier,Manual,Manual,Weather Delay,MSC,Yang Ming Glory,Oceanic Pvt Ltd,JOB200558,Los Angeles,SIN,VOY922S,JNPT,TSN,Nhava Sheva (JNPT),Tianjin,7,0,578,Dry Container,0.9,0,1,7,7
2024-11-12 05:27:31,141,1800,19,560,2024-10-14 09:27:31,2024-10-15 09:27:31,2024-10-31 09:27:31,2024-11-10 09:27:31,2024-10-14 05:27:31,2024-10-14 04:27:31,2024-10-15 21:27:31,592812,Sea,Tanker,System,System,Berthing Delay,CMA CGM,COSCO Shipping Taurus,GlobalFreight,JOB200559,Singapore,BOM,VOY434S,PTL,CIC,ICD Patli,Inland Chennai ICD,17,1,4512,Bulk,0.9,4,0,10,10
2024-11-16 08:57:03,191,1146,12,561,2024-10-25 08:57:03,2024-10-27 08:57:03,2024-11-04 08:57:03,2024-11-15 08:57:03,2024-10-25 13:57:03,2024-10-25 20:57:03,2024-10-27 20:57:03,507736,Sea,Bulk Carrier,System,System,On Schedule,Hapag-Lloyd,MSC Isabella,Oceanic Pvt Ltd,JOB200560,Rotterdam,LAX,VOY429N,PUS,TSN,Busan,Tianjin,10,0,3668,Hazardous,0.9,4,0,11,11
2025-10-01 15:56:01,164,1289,8,562,2025-08-31 16:56:01,2025-08-30 16:56:01,2025-09-24 16:56:01,2025-09-29 16:56:01,2025-09-01 13:56:01,2025-08-31 16:56:01,2025-08-31 04:56:01,555442,Sea,Tanker,System,Manual,Customs Hold,MSC,Evergreen Ever Given,LogiCorp,JOB200561,Dubai,RTM,VOY596E,LCH,PTL,Laem Chabang,ICD Patli,24,0,4870,Dry Container,0.88,0,1,5,5
2024-04-10 08:15:16,190,1621,15,563,2024-03-02 03:15:16,2024-03-03 03:15:16,2024-03-31 03:15:16,2024-04-09 03:15:16,2024-03-02 03:15:16,2024-03-02 00:15:16,2024-03-03 20:15:16,521351,Sea,Tanker,System,Manual,On Schedule,MSC,CMA CGM Benjamin Franklin,LogiCorp,JOB200562,Mumbai,RTM,VOY557W,PUS,RTM,Busan,Rotterdam,29,0,9430,Hazardous,0.9,2,0,9,9
2024-09-28 14:02:06,172,1774,19,564,2024-09-01 21:02:06,2024-08-31 21:02:06,2024-09-18 21:02:06,2024-09-26 21:02:06,2024-09-02 05:02:06,2024-09-01 10:02:06,2024-09-01 15:02:06,567070,Sea,Container Ship,System,Manual,On Schedule,Evergreen,ONE Apus,LogiCorp,JOB200563,Dubai,DXB,VOY663N,DDR,JNPT,Dadri ICD,Nhava Sheva (JNPT),17,0,6945,Dry Container,0.89,4,0,8,8
2025-07-31 14:11:57,182,1808,13,565,2025-07-08 11:11:57,2025-07-11 11:11:57,2025-07-25 11:11:57,2025-07-31 11:11:57,2025-07-09 01:11:57,2025-07-08 21:11:57,2025-07-12 20:11:57,520314,Sea,Tanker,System,System,Berthing Delay,MSC,Evergreen Ever Given,LogiCorp,JOB200564,Mumbai,RTM,VOY465E,SHA,JNPT,Shanghai Port,Nhava Sheva (JNPT),17,1,5754,Reefer,0.88,1,0,6,6
2025-05-25 03:10:15,149,1774,13,566,2025-05-15 19:10:15,2025-05-15 19:10:15,2025-05-18 19:10:15,2025-05-23 19:10:15,2025-05-16 03:10:15,2025-05-15 07:10:15,2025-05-16 15:10:15,566879,Sea,Bulk Carrier,Manual,System,Berthing Delay,Hapag-Lloyd,MSC Zoe,GlobalFreight,JOB200565,Mumbai,BOM,VOY153S,TSN,SIN,Tianjin,Singapore Port,3,0,5303,Reefer,0.9,4,0,5,5
